sub,congruent,acc,fl_rt,similarity,jitter,cong_effect
280281,0.0,1.0,0.45607489999747486,3.0,0.4005895000009332,0.16667332351025865
280281,0.0,0.0,0.3432844000017212,1.0,0.4507718000022578,0.16667332351025865
280281,0.0,1.0,0.4824874000005366,2.0,0.5343621000029088,0.16667332351025865
280281,0.0,0.0,0.4253145000002405,1.0,0.7177096000013989,0.16667332351025865
280281,1.0,0.0,0.45812080000177957,1.0,0.049982500000623986,0.16667332351025865
280281,1.0,1.0,0.4000350999995135,1.0,0.18331409999882453,0.16667332351025865
280281,1.0,1.0,0.46653869999863673,3.0,0.2505462000008265,0.16667332351025865
280281,1.0,1.0,0.607504899999185,2.0,0.20035339999958524,0.16667332351025865
280281,0.0,0.0,0.4000990000022284,2.0,0.10021169999890844,0.16667332351025865
280281,0.0,0.0,0.465867499999149,2.0,0.38393060000089463,0.16667332351025865
280281,1.0,1.0,0.41906119999839575,1.0,0.3666997000000265,0.16667332351025865
280281,0.0,0.0,0.39007389999824227,3.0,0.7340416000006371,0.16667332351025865
280281,0.0,1.0,0.5207579000016267,1.0,0.7171643000001495,0.16667332351025865
280281,1.0,1.0,0.38308349999715574,3.0,0.06690359999993234,0.16667332351025865
280281,0.0,1.0,0.5106653000002552,2.0,0.066584199998033,0.16667332351025865
280281,0.0,1.0,0.5517623000014282,2.0,0.2166758999992453,0.16667332351025865
280281,0.0,1.0,0.45726099999592407,3.0,0.0,0.16667332351025865
280281,0.0,1.0,0.5127386999993178,1.0,0.35066619999997783,0.16667332351025865
280281,1.0,1.0,0.3797837999991316,2.0,0.7174408000028052,0.16667332351025865
280281,0.0,0.0,0.38040620000174385,2.0,0.550560100000439,0.16667332351025865
280281,0.0,1.0,0.5140656000003219,3.0,0.5005486000009114,0.16667332351025865
280281,0.0,1.0,0.4816350999972201,2.0,0.5669650999989244,0.16667332351025865
280281,1.0,1.0,0.3871521999972174,3.0,0.0,0.16667332351025865
280281,0.0,1.0,0.49251360000198474,3.0,0.016775300002336735,0.16667332351025865
280281,1.0,1.0,0.40132180000000517,2.0,0.48399829999834765,0.16667332351025865
280281,1.0,1.0,0.4039389999998093,2.0,0.3838123000023188,0.16667332351025865
280281,0.0,1.0,0.47729420000177925,3.0,0.4005710999990697,0.16667332351025865
280281,1.0,1.0,0.4419090999981563,3.0,0.7340156999998726,0.16667332351025865
280281,0.0,1.0,0.5319649999983085,1.0,0.6844822999992175,0.16667332351025865
280281,1.0,1.0,0.511491000001115,2.0,0.400321100002202,0.16667332351025865
280281,0.0,1.0,0.4921512000000803,2.0,0.36669269999765675,0.16667332351025865
280281,0.0,0.0,0.43479560000196216,1.0,0.43334869999671355,0.16667332351025865
280281,0.0,1.0,0.5930847999989055,2.0,0.0,0.16667332351025865
280281,1.0,1.0,0.3875289999996312,1.0,0.7007565000021714,0.16667332351025865
280281,1.0,1.0,0.4654971999989357,1.0,0.48410770000191405,0.16667332351025865
280281,1.0,1.0,0.49098809999850346,2.0,0.5004506000004767,0.16667332351025865
280281,0.0,1.0,0.4714568999988842,2.0,0.617215700000088,0.16667332351025865
280281,1.0,1.0,0.39384599999903,2.0,0.7344823999992514,0.16667332351025865
280281,1.0,1.0,0.4273515999993833,1.0,0.4838278999995964,0.16667332351025865
280281,0.0,0.0,0.35164269999950193,3.0,0.6507139999994251,0.16667332351025865
280281,1.0,1.0,0.4139495999988867,2.0,0.33413239999936195,0.16667332351025865
280281,1.0,1.0,0.40763630000219564,1.0,0.46750690000044415,0.16667332351025865
280281,1.0,1.0,0.38927119999789284,1.0,0.5844665999975405,0.16667332351025865
280281,0.0,1.0,0.5460268000024371,1.0,0.08381999999937761,0.16667332351025865
280281,0.0,1.0,0.47699959999954444,3.0,0.4341991999972379,0.16667332351025865
280281,1.0,1.0,0.44720609999785665,2.0,0.6007380000010016,0.16667332351025865
280281,1.0,1.0,0.4124679999986256,3.0,0.11723510000228998,0.16667332351025865
280281,1.0,1.0,0.409320699996897,3.0,0.016477799999847775,0.16667332351025865
280281,0.0,1.0,0.5034137999973609,3.0,0.15026630000284058,0.16667332351025865
280281,1.0,1.0,0.48137510000015027,2.0,0.2166218000020308,0.16667332351025865
